"Gender","Age","Rating","Count","id"
"Females","45+",6.6,1071,"/title/tt0119223/"
"Females","All Ages",6.9,11159,"/title/tt0119223/"
"Males","<18",6.5,2,"/title/tt0119223/"
"Males","18-29",7,3564,"/title/tt0119223/"
"Males","30-44",6.9,17651,"/title/tt0119223/"
"Males","45+",6.6,4299,"/title/tt0119223/"
"Males","All Ages",6.8,26154,"/title/tt0119223/"
"All","<18",3.1,326,"/title/tt0118688/"
"All","18-29",3.9,49740,"/title/tt0118688/"
"All","30-44",3.5,92177,"/title/tt0118688/"
"All","45+",4,17585,"/title/tt0118688/"
"All","All Ages",3.7,207159,"/title/tt0118688/"
"Females","<18",3.6,26,"/title/tt0118688/"
"Females","18-29",4.8,6683,"/title/tt0118688/"
"Females","30-44",4.3,9789,"/title/tt0118688/"
"Females","45+",4.6,2009,"/title/tt0118688/"
"Females","All Ages",4.5,19215,"/title/tt0118688/"
"Males","<18",3.1,296,"/title/tt0118688/"
"Males","18-29",3.8,42657,"/title/tt0118688/"
"Males","30-44",3.4,81485,"/title/tt0118688/"
"Males","45+",3.9,15345,"/title/tt0118688/"
"Males","All Ages",3.6,145232,"/title/tt0118688/"
"All","<18",5.7,30,"/title/tt0130018/"
"All","18-29",4.9,12531,"/title/tt0130018/"
"All","30-44",4.5,30387,"/title/tt0130018/"
"All","45+",4.6,4794,"/title/tt0130018/"
"All","All Ages",4.6,60351,"/title/tt0130018/"
"Females","<18",7,9,"/title/tt0130018/"
"Females","18-29",5.1,3514,"/title/tt0130018/"
"Females","30-44",4.7,5401,"/title/tt0130018/"
"Females","45+",4.9,707,"/title/tt0130018/"
"Females","All Ages",4.9,9970,"/title/tt0130018/"
"Males","<18",5.6,20,"/title/tt0130018/"
"Males","18-29",4.9,8933,"/title/tt0130018/"
"Males","30-44",4.4,24705,"/title/tt0130018/"
"Males","45+",4.5,4020,"/title/tt0130018/"
"Males","All Ages",4.5,38737,"/title/tt0130018/"
"All","<18",8.3,2359,"/title/tt0372784/"
"All","18-29",8.3,368481,"/title/tt0372784/"
"All","30-44",8.3,394177,"/title/tt0372784/"
"All","45+",8,66105,"/title/tt0372784/"
"All","All Ages",8.3,1113901,"/title/tt0372784/"
"Females","<18",8.3,281,"/title/tt0372784/"
"Females","18-29",8.1,55876,"/title/tt0372784/"
"Females","30-44",8,47811,"/title/tt0372784/"
"Females","45+",7.8,9117,"/title/tt0372784/"
"Females","All Ages",8.1,120053,"/title/tt0372784/"
"Males","<18",8.3,2066,"/title/tt0372784/"
"Males","18-29",8.4,309603,"/title/tt0372784/"
"Males","30-44",8.3,342168,"/title/tt0372784/"
"Males","45+",8,56056,"/title/tt0372784/"
"Males","All Ages",8.3,756964,"/title/tt0372784/"
"All","<18",6.2,4,"/title/tt0291502/"
"All","18-29",3.8,2308,"/title/tt0291502/"
"All","30-44",3.6,7041,"/title/tt0291502/"
"All","45+",3.4,2139,"/title/tt0291502/"
"All","All Ages",3.6,13964,"/title/tt0291502/"
"Females","<18",NA,NA,"/title/tt0291502/"
"Females","18-29",4.5,662,"/title/tt0291502/"
"Females","30-44",3.8,1429,"/title/tt0291502/"
"Females","45+",3.5,393,"/title/tt0291502/"
"Females","All Ages",3.9,2550,"/title/tt0291502/"
"Males","<18",6.2,4,"/title/tt0291502/"
"Males","18-29",3.6,1625,"/title/tt0291502/"
"Males","30-44",3.6,5551,"/title/tt0291502/"
"Males","45+",3.3,1713,"/title/tt0291502/"
"Males","All Ages",3.5,9043,"/title/tt0291502/"
"All","<18",6.8,608,"/title/tt1436562/"
"All","18-29",7.1,71369,"/title/tt1436562/"
"All","30-44",6.8,63015,"/title/tt1436562/"
"All","45+",6.8,10823,"/title/tt1436562/"
"All","All Ages",6.9,181264,"/title/tt1436562/"
"Females","<18",7.4,161,"/title/tt1436562/"
"Females","18-29",7.3,21154,"/title/tt1436562/"
"Females","30-44",7.2,13411,"/title/tt1436562/"
"Females","45+",7.1,2050,"/title/tt1436562/"
"Females","All Ages",7.2,39192,"/title/tt1436562/"
"Males","<18",6.7,443,"/title/tt1436562/"
"Males","18-29",7,49556,"/title/tt1436562/"
"Males","30-44",6.8,48833,"/title/tt1436562/"
"Males","45+",6.8,8612,"/title/tt1436562/"
"Males","All Ages",6.9,112884,"/title/tt1436562/"
"All","<18",8.8,1528,"/title/tt0120815/"
"All","18-29",8.7,291940,"/title/tt0120815/"
"All","30-44",8.5,368714,"/title/tt0120815/"
"All","45+",8.4,88955,"/title/tt0120815/"
"All","All Ages",8.6,1020226,"/title/tt0120815/"
"Females","<18",8.5,186,"/title/tt0120815/"
"Females","18-29",8.3,36724,"/title/tt0120815/"
"Females","30-44",7.9,42306,"/title/tt0120815/"
"Females","45+",8.1,12201,"/title/tt0120815/"
"Females","All Ages",8.1,97091,"/title/tt0120815/"
"Males","<18",8.9,1328,"/title/tt0120815/"
"Males","18-29",8.7,253016,"/title/tt0120815/"
"Males","30-44",8.6,322499,"/title/tt0120815/"
"Males","45+",8.5,75493,"/title/tt0120815/"
"Males","All Ages",8.6,694216,"/title/tt0120815/"
"All","<18",7.6,41,"/title/tt0120679/"
"All","18-29",7.6,15504,"/title/tt0120679/"
"All","30-44",7.3,30529,"/title/tt0120679/"
"All","45+",7.4,9339,"/title/tt0120679/"
"All","All Ages",7.4,69817,"/title/tt0120679/"
"Females","<18",7.5,25,"/title/tt0120679/"
"Females","18-29",7.9,8685,"/title/tt0120679/"
"Females","30-44",7.7,10653,"/title/tt0120679/"
"Females","45+",7.7,2249,"/title/tt0120679/"
"Females","All Ages",7.8,22408,"/title/tt0120679/"
"Males","<18",7.6,14,"/title/tt0120679/"
"Males","18-29",7.3,6640,"/title/tt0120679/"
"Males","30-44",7.2,19525,"/title/tt0120679/"
"Males","45+",7.3,6959,"/title/tt0120679/"
"Males","All Ages",7.2,34054,"/title/tt0120679/"
"All","<18",NA,NA,"/title/tt0118040/"
"All","18-29",6.1,236,"/title/tt0118040/"
"All","30-44",6,1810,"/title/tt0118040/"
"All","45+",6,1293,"/title/tt0118040/"
"All","All Ages",6,4350,"/title/tt0118040/"
"Females","<18",NA,NA,"/title/tt0118040/"
"Females","18-29",6.1,55,"/title/tt0118040/"
"Females","30-44",6.2,192,"/title/tt0118040/"
"Females","45+",6.8,192,"/title/tt0118040/"
"Females","All Ages",6.5,449,"/title/tt0118040/"
"Males","<18",NA,NA,"/title/tt0118040/"
"Males","18-29",6.2,178,"/title/tt0118040/"
"Males","30-44",5.9,1603,"/title/tt0118040/"
"Males","45+",5.9,1083,"/title/tt0118040/"
"Males","All Ages",5.9,2925,"/title/tt0118040/"
"All","<18",6.4,59,"/title/tt0452594/"
"All","18-29",5.8,31930,"/title/tt0452594/"
"All","30-44",5.8,49614,"/title/tt0452594/"
"All","45+",5.7,9198,"/title/tt0452594/"
"All","All Ages",5.8,110968,"/title/tt0452594/"
"Females","<18",6.7,29,"/title/tt0452594/"
"Females","18-29",5.7,13680,"/title/tt0452594/"
"Females","30-44",5.8,13774,"/title/tt0452594/"
"Females","45+",5.7,2203,"/title/tt0452594/"
"Females","All Ages",5.8,30885,"/title/tt0452594/"
"Males","<18",6.2,30,"/title/tt0452594/"
"Males","18-29",5.9,17984,"/title/tt0452594/"
"Males","30-44",5.8,35402,"/title/tt0452594/"
"Males","45+",5.7,6875,"/title/tt0452594/"
"Males","All Ages",5.8,62148,"/title/tt0452594/"
"All","<18",7.9,18,"/title/tt2058107/"
"All","18-29",7.2,7643,"/title/tt2058107/"
"All","30-44",6.9,12292,"/title/tt2058107/"
"All","45+",7.2,6200,"/title/tt2058107/"
"All","All Ages",7.1,32536,"/title/tt2058107/"
"Females","<18",8.1,7,"/title/tt2058107/"
"Females","18-29",7.3,2368,"/title/tt2058107/"
"Females","30-44",7.1,2482,"/title/tt2058107/"
"Females","45+",7.6,1218,"/title/tt2058107/"
"Females","All Ages",7.2,6517,"/title/tt2058107/"
"Males","<18",7.7,11,"/title/tt2058107/"
"Males","18-29",7.2,5191,"/title/tt2058107/"
"Males","30-44",6.9,9646,"/title/tt2058107/"
"Males","45+",7.2,4864,"/title/tt2058107/"
"Males","All Ages",7,20834,"/title/tt2058107/"
"All","<18",8,4,"/title/tt0118531/"
"All","18-29",7,2442,"/title/tt0118531/"
"All","30-44",6.6,10836,"/title/tt0118531/"
"All","45+",6.5,2177,"/title/tt0118531/"
"All","All Ages",6.7,19646,"/title/tt0118531/"
"Females","<18",NA,NA,"/title/tt0118531/"
"Females","18-29",7,265,"/title/tt0118531/"
"Females","30-44",6.7,715,"/title/tt0118531/"
"Females","45+",6.7,244,"/title/tt0118531/"
"Females","All Ages",6.8,1262,"/title/tt0118531/"
"Males","<18",8,4,"/title/tt0118531/"
"Males","18-29",7,2154,"/title/tt0118531/"
"Males","30-44",6.6,10029,"/title/tt0118531/"
"Males","45+",6.4,1912,"/title/tt0118531/"
"Males","All Ages",6.7,14488,"/title/tt0118531/"
"All","<18",NA,NA,"/title/tt2083379/"
"All","18-29",5.9,825,"/title/tt2083379/"
"All","30-44",5.5,2357,"/title/tt2083379/"
"All","45+",5.7,1351,"/title/tt2083379/"
"All","All Ages",5.6,5348,"/title/tt2083379/"
"Females","<18",NA,NA,"/title/tt2083379/"
"Females","18-29",6.1,134,"/title/tt2083379/"
"Females","30-44",5.7,258,"/title/tt2083379/"
"Females","45+",6.1,196,"/title/tt2083379/"
"Females","All Ages",5.9,625,"/title/tt2083379/"
"Males","<18",NA,NA,"/title/tt2083379/"
"Males","18-29",5.8,685,"/title/tt2083379/"
"Males","30-44",5.5,2057,"/title/tt2083379/"
"Males","45+",5.7,1141,"/title/tt2083379/"
"Males","All Ages",5.6,4072,"/title/tt2083379/"
"All","<18",8.3,68,"/title/tt0120863/"
"All","18-29",7.9,28943,"/title/tt0120863/"
"All","30-44",7.6,71742,"/title/tt0120863/"
"All","45+",7.4,20050,"/title/tt0120863/"
"All","All Ages",7.6,152867,"/title/tt0120863/"
"Females","<18",7.9,7,"/title/tt0120863/"
"Females","18-29",7.7,2358,"/title/tt0120863/"
"Females","30-44",7.4,5415,"/title/tt0120863/"
"Females","45+",7.5,1942,"/title/tt0120863/"
"Females","All Ages",7.5,10037,"/title/tt0120863/"
"Males","<18",8.3,60,"/title/tt0120863/"
"Males","18-29",7.9,26332,"/title/tt0120863/"
"Males","30-44",7.6,65587,"/title/tt0120863/"
"Males","45+",7.4,17823,"/title/tt0120863/"
"Males","All Ages",7.7,113097,"/title/tt0120863/"
"All","<18",6.6,9,"/title/tt0141098/"
"All","18-29",5.7,3685,"/title/tt0141098/"
"All","30-44",5.3,13672,"/title/tt0141098/"
"All","45+",5.5,4517,"/title/tt0141098/"
"All","All Ages",5.4,28814,"/title/tt0141098/"
"Females","<18",7,7,"/title/tt0141098/"
"Females","18-29",5.7,2138,"/title/tt0141098/"
"Females","30-44",5.5,4941,"/title/tt0141098/"
"Females","45+",5.6,1157,"/title/tt0141098/"
"Females","All Ages",5.6,8550,"/title/tt0141098/"
"Males","<18",6,2,"/title/tt0141098/"
"Males","18-29",5.6,1506,"/title/tt0141098/"
"Males","30-44",5.2,8590,"/title/tt0141098/"
"Males","45+",5.5,3297,"/title/tt0141098/"
"Males","All Ages",5.3,13720,"/title/tt0141098/"
"All","<18",7,180,"/title/tt1821694/"
"All","18-29",6.8,42791,"/title/tt1821694/"
"All","30-44",6.5,54189,"/title/tt1821694/"
"All","45+",6.7,14197,"/title/tt1821694/"
"All","All Ages",6.7,140442,"/title/tt1821694/"
"Females","<18",7,23,"/title/tt1821694/"
"Females","18-29",7.1,6611,"/title/tt1821694/"
"Females","30-44",6.8,6990,"/title/tt1821694/"
"Females","45+",7.2,2172,"/title/tt1821694/"
"Females","All Ages",7,17158,"/title/tt1821694/"
"Males","<18",7,154,"/title/tt1821694/"
"Males","18-29",6.7,35759,"/title/tt1821694/"
"Males","30-44",6.5,46496,"/title/tt1821694/"
"Males","45+",6.7,11806,"/title/tt1821694/"
"Males","All Ages",6.6,100692,"/title/tt1821694/"
"All","<18",7.2,4,"/title/tt0147004/"
"All","18-29",6.9,1065,"/title/tt0147004/"
"All","30-44",6.9,5493,"/title/tt0147004/"
"All","45+",7.2,4289,"/title/tt0147004/"
"All","All Ages",7,14668,"/title/tt0147004/"
"Females","<18",6,1,"/title/tt0147004/"
"Females","18-29",7,543,"/title/tt0147004/"
"Females","30-44",7,1780,"/title/tt0147004/"
"Females","45+",7.3,942,"/title/tt0147004/"
"Females","All Ages",7.1,3361,"/title/tt0147004/"
"Males","<18",7.7,3,"/title/tt0147004/"
"Males","18-29",6.8,515,"/title/tt0147004/"
"Males","30-44",6.8,3659,"/title/tt0147004/"
"Males","45+",7.1,3292,"/title/tt0147004/"
"Males","All Ages",7,7642,"/title/tt0147004/"
"All","<18",5.4,34,"/title/tt1045778/"
"All","18-29",5,27354,"/title/tt1045778/"
"All","30-44",4.8,36293,"/title/tt1045778/"
"All","45+",4.5,6211,"/title/tt1045778/"
"All","All Ages",4.9,81722,"/title/tt1045778/"
"Females","<18",6,1,"/title/tt1045778/"
"Females","18-29",4.9,4697,"/title/tt1045778/"
"Females","30-44",4.6,4078,"/title/tt1045778/"
"Females","45+",4.5,652,"/title/tt1045778/"
"Females","All Ages",4.7,9752,"/title/tt1045778/"
"Males","<18",5.4,33,"/title/tt1045778/"
"Males","18-29",5.1,22426,"/title/tt1045778/"
"Males","30-44",4.9,31917,"/title/tt1045778/"
"Males","45+",4.6,5482,"/title/tt1045778/"
"Males","All Ages",4.9,61601,"/title/tt1045778/"
"All","<18",7.3,8,"/title/tt0368008/"
"All","18-29",6.8,14567,"/title/tt0368008/"
"All","30-44",6.6,47188,"/title/tt0368008/"
"All","45+",6.6,13643,"/title/tt0368008/"
"All","All Ages",6.6,93201,"/title/tt0368008/"
"Females","<18",NA,NA,"/title/tt0368008/"
"Females","18-29",6.8,1732,"/title/tt0368008/"
"Females","30-44",6.6,4983,"/title/tt0368008/"
"Females","45+",6.8,1947,"/title/tt0368008/"
"Females","All Ages",6.7,8965,"/title/tt0368008/"
"Males","<18",7.1,7,"/title/tt0368008/"
"Males","18-29",6.8,12711,"/title/tt0368008/"
"Males","30-44",6.6,41741,"/title/tt0368008/"
"Males","45+",6.6,11507,"/title/tt0368008/"
"Males","All Ages",6.6,67817,"/title/tt0368008/"
"All","<18",NA,NA,"/title/tt0405676/"
"All","18-29",6.3,3396,"/title/tt0405676/"
"All","30-44",6.2,10849,"/title/tt0405676/"
"All","45+",6.1,4186,"/title/tt0405676/"
"All","All Ages",6.2,21987,"/title/tt0405676/"
"Females","<18",NA,NA,"/title/tt0405676/"
"Females","18-29",6.3,748,"/title/tt0405676/"
"Females","30-44",6.2,1555,"/title/tt0405676/"
"Females","45+",6.5,723,"/title/tt0405676/"
"Females","All Ages",6.3,3097,"/title/tt0405676/"
"Males","<18",NA,NA,"/title/tt0405676/"
"Males","18-29",6.3,2616,"/title/tt0405676/"
"Males","30-44",6.2,9198,"/title/tt0405676/"
"Males","45+",6.1,3418,"/title/tt0405676/"
"Males","All Ages",6.2,15509,"/title/tt0405676/"
"All","<18",5.8,174,"/title/tt0960144/"
"All","18-29",5.6,59911,"/title/tt0960144/"
"All","30-44",5.5,69946,"/title/tt0960144/"
"All","45+",5.3,11261,"/title/tt0960144/"
"All","All Ages",5.5,169828,"/title/tt0960144/"
"Females","<18",6.2,28,"/title/tt0960144/"
"Females","18-29",5.1,9178,"/title/tt0960144/"
"Females","30-44",5,7967,"/title/tt0960144/"
"Females","45+",5.2,1390,"/title/tt0960144/"
"Females","All Ages",5.1,19311,"/title/tt0960144/"
"Males","<18",5.7,145,"/title/tt0960144/"
"Males","18-29",5.7,50272,"/title/tt0960144/"
"Males","30-44",5.5,61373,"/title/tt0960144/"
"Males","45+",5.4,9737,"/title/tt0960144/"
"Males","All Ages",5.6,125715,"/title/tt0960144/"
"All","<18",NA,NA,"/title/tt0165831/"
"All","18-29",5.7,458,"/title/tt0165831/"
"All","30-44",5,1451,"/title/tt0165831/"
"All","45+",5,483,"/title/tt0165831/"
"All","All Ages",5.1,3054,"/title/tt0165831/"
"Females","<18",NA,NA,"/title/tt0165831/"
"Females","18-29",6.2,78,"/title/tt0165831/"
"Females","30-44",5.1,159,"/title/tt0165831/"
"Females","45+",5.8,76,"/title/tt0165831/"
"Females","All Ages",5.5,318,"/title/tt0165831/"
"Males","<18",NA,NA,"/title/tt0165831/"
"Males","18-29",5.6,378,"/title/tt0165831/"
"Males","30-44",5,1280,"/title/tt0165831/"
"Males","45+",4.9,402,"/title/tt0165831/"
"Males","All Ages",5.1,2098,"/title/tt0165831/"
"All","<18",6.3,3,"/title/tt1274300/"
"All","18-29",5.5,1709,"/title/tt1274300/"
"All","30-44",5.2,2877,"/title/tt1274300/"
"All","45+",5.8,1310,"/title/tt1274300/"
"All","All Ages",5.4,6736,"/title/tt1274300/"
"Females","<18",NA,NA,"/title/tt1274300/"
"Females","18-29",5.8,578,"/title/tt1274300/"
"Females","30-44",5.9,622,"/title/tt1274300/"
"Females","45+",6.5,288,"/title/tt1274300/"
"Females","All Ages",6,1544,"/title/tt1274300/"
"Males","<18",6.3,3,"/title/tt1274300/"
"Males","18-29",5.4,1111,"/title/tt1274300/"
"Males","30-44",5.1,2224,"/title/tt1274300/"
"Males","45+",5.6,1004,"/title/tt1274300/"
"Males","All Ages",5.2,4444,"/title/tt1274300/"
"All","<18",7.3,12,"/title/tt0265662/"
"All","18-29",6.9,5769,"/title/tt0265662/"
"All","30-44",6.9,11413,"/title/tt0265662/"
"All","45+",7.2,5041,"/title/tt0265662/"
"All","All Ages",7,28601,"/title/tt0265662/"
"Females","<18",6.7,3,"/title/tt0265662/"
"Females","18-29",6.9,885,"/title/tt0265662/"
"Females","30-44",6.8,1282,"/title/tt0265662/"
"Females","45+",7.4,778,"/title/tt0265662/"
"Females","All Ages",7,3062,"/title/tt0265662/"
"Males","<18",7.4,9,"/title/tt0265662/"
"Males","18-29",6.9,4837,"/title/tt0265662/"
"Males","30-44",6.9,10018,"/title/tt0265662/"
"Males","45+",7.2,4201,"/title/tt0265662/"
"Males","All Ages",6.9,19684,"/title/tt0265662/"
"All","<18",7.3,19,"/title/tt0104231/"
"All","18-29",6.8,5907,"/title/tt0104231/"
"All","30-44",6.6,25150,"/title/tt0104231/"
"All","45+",6.3,9221,"/title/tt0104231/"
"All","All Ages",6.5,52084,"/title/tt0104231/"
"Females","<18",8.1,6,"/title/tt0104231/"
"Females","18-29",6.9,2289,"/title/tt0104231/"
"Females","30-44",6.8,6014,"/title/tt0104231/"
"Females","45+",6.4,1807,"/title/tt0104231/"
"Females","All Ages",6.8,10487,"/title/tt0104231/"
"Males","<18",6.9,13,"/title/tt0104231/"
"Males","18-29",6.7,3567,"/title/tt0104231/"
"Males","30-44",6.5,18886,"/title/tt0104231/"
"Males","45+",6.3,7297,"/title/tt0104231/"
"Males","All Ages",6.5,30770,"/title/tt0104231/"
"All","<18",6.3,3,"/title/tt0331468/"
"All","18-29",5.2,2888,"/title/tt0331468/"
"All","30-44",4.8,8856,"/title/tt0331468/"
"All","45+",5,3533,"/title/tt0331468/"
"All","All Ages",4.9,19406,"/title/tt0331468/"
"Females","<18",10,1,"/title/tt0331468/"
"Females","18-29",5.4,1092,"/title/tt0331468/"
"Females","30-44",4.9,1854,"/title/tt0331468/"
"Females","45+",5.2,640,"/title/tt0331468/"
"Females","All Ages",5.1,3715,"/title/tt0331468/"
"Males","<18",4.5,2,"/title/tt0331468/"
"Males","18-29",5.1,1770,"/title/tt0331468/"
"Males","30-44",4.8,6921,"/title/tt0331468/"
"Males","45+",5,2833,"/title/tt0331468/"
"Males","All Ages",4.9,11751,"/title/tt0331468/"
"All","<18",4.6,7,"/title/tt2955096/"
"All","18-29",5.8,2169,"/title/tt2955096/"
"All","30-44",5.5,2672,"/title/tt2955096/"
"All","45+",4.8,611,"/title/tt2955096/"
"All","All Ages",5.5,6669,"/title/tt2955096/"
"Females","<18",4.9,6,"/title/tt2955096/"
"Females","18-29",5.4,990,"/title/tt2955096/"
"Females","30-44",5.2,896,"/title/tt2955096/"
"Females","45+",4.4,132,"/title/tt2955096/"
"Females","All Ages",5.2,2136,"/title/tt2955096/"
"Males","<18",4,1,"/title/tt2955096/"
"Males","18-29",6.1,1153,"/title/tt2955096/"
"Males","30-44",5.5,1736,"/title/tt2955096/"
"Males","45+",4.9,464,"/title/tt2955096/"
"Males","All Ages",5.6,3488,"/title/tt2955096/"
"All","<18",6.8,103,"/title/tt1219342/"
"All","18-29",7.1,26794,"/title/tt1219342/"
"All","30-44",6.9,28964,"/title/tt1219342/"
"All","45+",6.7,4844,"/title/tt1219342/"
"All","All Ages",7,71032,"/title/tt1219342/"
"Females","<18",7.3,30,"/title/tt1219342/"
"Females","18-29",7.3,6992,"/title/tt1219342/"
"Females","30-44",7.2,5121,"/title/tt1219342/"
"Females","45+",7,801,"/title/tt1219342/"
"Females","All Ages",7.2,13458,"/title/tt1219342/"
"Males","<18",6.6,73,"/title/tt1219342/"
"Males","18-29",7.1,19530,"/title/tt1219342/"
"Males","30-44",6.8,23516,"/title/tt1219342/"
"Males","45+",6.7,3970,"/title/tt1219342/"
"Males","All Ages",6.9,48496,"/title/tt1219342/"
"All","<18",7.1,64,"/title/tt0472160/"
"All","18-29",6.9,20078,"/title/tt0472160/"
"All","30-44",6.8,21327,"/title/tt0472160/"
"All","45+",6.7,4108,"/title/tt0472160/"
"All","All Ages",6.8,54884,"/title/tt0472160/"
"Females","<18",7.4,53,"/title/tt0472160/"
"Females","18-29",7.1,15309,"/title/tt0472160/"
"Females","30-44",7.1,11138,"/title/tt0472160/"
"Females","45+",7.1,1411,"/title/tt0472160/"
"Females","All Ages",7.1,28929,"/title/tt0472160/"
"Males","<18",6.2,10,"/title/tt0472160/"
"Males","18-29",6.4,4554,"/title/tt0472160/"
"Males","30-44",6.5,9972,"/title/tt0472160/"
"Males","45+",6.5,2635,"/title/tt0472160/"
"Males","All Ages",6.5,17543,"/title/tt0472160/"
"All","<18",7.3,108,"/title/tt1321870/"
"All","18-29",6.9,67843,"/title/tt1321870/"
"All","30-44",6.6,70331,"/title/tt1321870/"
"All","45+",6.5,12809,"/title/tt1321870/"
"All","All Ages",6.7,188160,"/title/tt1321870/"
"Females","<18",7.3,18,"/title/tt1321870/"
"Females","18-29",6.9,11670,"/title/tt1321870/"
"Females","30-44",6.7,8719,"/title/tt1321870/"
"Females","45+",6.7,1625,"/title/tt1321870/"
"Females","All Ages",6.8,23952,"/title/tt1321870/"
"Males","<18",7.2,86,"/title/tt1321870/"
"Males","18-29",6.9,55462,"/title/tt1321870/"
"Males","30-44",6.6,60704,"/title/tt1321870/"
"Males","45+",6.5,10970,"/title/tt1321870/"
"Males","All Ages",6.7,135600,"/title/tt1321870/"
"All","<18",1,1,"/title/tt1707391/"
"All","18-29",4.9,807,"/title/tt1707391/"
"All","30-44",4.5,2139,"/title/tt1707391/"
"All","45+",4.3,968,"/title/tt1707391/"
"All","All Ages",4.5,4418,"/title/tt1707391/"
"Females","<18",NA,NA,"/title/tt1707391/"
"Females","18-29",4.7,136,"/title/tt1707391/"
"Females","30-44",4.5,236,"/title/tt1707391/"
"Females","45+",4.4,136,"/title/tt1707391/"
"Females","All Ages",4.6,528,"/title/tt1707391/"
"Males","<18",1,1,"/title/tt1707391/"
"Males","18-29",4.9,658,"/title/tt1707391/"
"Males","30-44",4.6,1875,"/title/tt1707391/"
"Males","45+",4.3,815,"/title/tt1707391/"
"Males","All Ages",4.6,3435,"/title/tt1707391/"
"All","<18",7,1,"/title/tt0086397/"
"All","18-29",5.9,255,"/title/tt0086397/"
"All","30-44",5.9,1376,"/title/tt0086397/"
"All","45+",5.7,1390,"/title/tt0086397/"
"All","All Ages",5.8,3828,"/title/tt0086397/"
"Females","<18",NA,NA,"/title/tt0086397/"
"Females","18-29",6.3,38,"/title/tt0086397/"
"Females","30-44",6.1,116,"/title/tt0086397/"
"Females","45+",5.7,128,"/title/tt0086397/"
"Females","All Ages",6,294,"/title/tt0086397/"
"Males","<18",7,1,"/title/tt0086397/"
"Males","18-29",5.9,215,"/title/tt0086397/"
"Males","30-44",5.9,1249,"/title/tt0086397/"
"Males","45+",5.7,1243,"/title/tt0086397/"
"Males","All Ages",5.8,2769,"/title/tt0086397/"
"All","<18",8.5,156,"/title/tt0381681/"
"All","18-29",8.2,60887,"/title/tt0381681/"
"All","30-44",8,77636,"/title/tt0381681/"
"All","45+",7.4,14845,"/title/tt0381681/"
"All","All Ages",8.1,190804,"/title/tt0381681/"
"Females","<18",7.9,49,"/title/tt0381681/"
"Females","18-29",8,20245,"/title/tt0381681/"
"Females","30-44",8,18951,"/title/tt0381681/"
"Females","45+",7,3220,"/title/tt0381681/"
"Females","All Ages",8,44200,"/title/tt0381681/"
"Males","<18",8.6,104,"/title/tt0381681/"
"Males","18-29",8.3,40072,"/title/tt0381681/"
"Males","30-44",8,57880,"/title/tt0381681/"
"Males","45+",7.5,11409,"/title/tt0381681/"
"Males","All Ages",8.1,112984,"/title/tt0381681/"
"All","<18",7.6,2555,"/title/tt2395427/"
"All","18-29",7.5,196065,"/title/tt2395427/"
"All","30-44",7.2,156428,"/title/tt2395427/"
"All","45+",7.3,29770,"/title/tt2395427/"
"All","All Ages",7.4,568487,"/title/tt2395427/"
"Females","<18",8.2,485,"/title/tt2395427/"
"Females","18-29",7.7,34808,"/title/tt2395427/"
"Females","30-44",7.5,20108,"/title/tt2395427/"
"Females","45+",7.5,4311,"/title/tt2395427/"
"Females","All Ages",7.6,66411,"/title/tt2395427/"
"Males","<18",7.5,2047,"/title/tt2395427/"
"Males","18-29",7.4,159364,"/title/tt2395427/"
"Males","30-44",7.2,134119,"/title/tt2395427/"
"Males","45+",7.2,24934,"/title/tt2395427/"
"Males","All Ages",7.3,354493,"/title/tt2395427/"
"All","<18",6.6,22,"/title/tt1972571/"
"All","18-29",6.8,15326,"/title/tt1972571/"
"All","30-44",6.7,28069,"/title/tt1972571/"
"All","45+",6.9,9270,"/title/tt1972571/"
"All","All Ages",6.8,64448,"/title/tt1972571/"
"Females","<18",7.6,5,"/title/tt1972571/"
"Females","18-29",6.7,2137,"/title/tt1972571/"
"Females","30-44",6.6,3199,"/title/tt1972571/"
"Females","45+",7,1175,"/title/tt1972571/"
"Females","All Ages",6.7,6976,"/title/tt1972571/"
"Males","<18",6.5,15,"/title/tt1972571/"
"Males","18-29",6.8,13007,"/title/tt1972571/"
"Males","30-44",6.7,24464,"/title/tt1972571/"
"Males","45+",6.9,7924,"/title/tt1972571/"
"Males","All Ages",6.8,47828,"/title/tt1972571/"
"All","<18",6.6,405,"/title/tt2180411/"
"All","18-29",6.2,41884,"/title/tt2180411/"
"All","30-44",5.7,33570,"/title/tt2180411/"
"All","45+",6,9869,"/title/tt2180411/"
"All","All Ages",6,116164,"/title/tt2180411/"
"Females","<18",6.9,227,"/title/tt2180411/"
"Females","18-29",6.2,20298,"/title/tt2180411/"
"Females","30-44",6,11562,"/title/tt2180411/"
"Females","45+",6.4,2778,"/title/tt2180411/"
"Females","All Ages",6.2,38268,"/title/tt2180411/"
"Males","<18",6.4,173,"/title/tt2180411/"
"Males","18-29",6.1,21064,"/title/tt2180411/"
"Males","30-44",5.5,21526,"/title/tt2180411/"
"Males","45+",5.8,6928,"/title/tt2180411/"
"Males","All Ages",5.8,53576,"/title/tt2180411/"
"All","<18",8,664,"/title/tt2713180/"
"All","18-29",7.7,123763,"/title/tt2713180/"
"All","30-44",7.4,111359,"/title/tt2713180/"
"All","45+",7.4,24436,"/title/tt2713180/"
"All","All Ages",7.6,354799,"/title/tt2713180/"
"Females","<18",8.3,87,"/title/tt2713180/"
